Name,UV_wave,UV_Energy,CPFAS,CED,pH,Temp,Time,nAcid,nBase,nAtom,nHeavyAtom,nH,nC,nN,nO,nS,nF,nX,H_C,O_C,F_C,DBE,HybRatio,nAtomP,nRing,MW,ClogP,HBDC,HBAC,RBC,TPSA,CPLX,EB3LYP,EEE,μ,α,EHOMO,ELUMO,EGAP,ELUMO_EHOMO,qH,qC,qF,f_min,f_max,f_zmin,f_zmax,f_0min,f_0max,IP,EA,ζ,CI,η,S,EI,NI,Volume,ESP_min,ESP_max,SAG,ESP_Positive_surface_area,ESP_Average_Negative_surface_area,ESP_Overall_average_value,ESP_Positive_average_value,ESP_Negative_average_value,MPI,Nonpolar_surface_area,Nonpolar_surface_area_1,Polar_surface_area,Polar_surface_area_1,Electron_donor_I-,Electron_donor_SO32-,water_Milli-Q water,water_river water,Air_condition_A,Air_condition_N,Air_condition_S,Kobs
PFMeUPA(239795-58-5 ),0.2416610222558144,0.09144862412687146,-0.3469697978206975,-0.08886969072071876,0.5567362017269468,0.6974858324629158,-0.7576528627683863,0.0,0.0,-0.6494540958291176,-0.600338248778706,-0.41831566798255687,-0.1767766952966367,0.0,-0.7161466441809289,-0.6123724356957946,-0.6457532216908234,-0.6563154045867057,-0.4920590141016739,-0.6329934258206056,-1.3626031376821406,2.4696527655945273,-2.6109877756669686,3.026614978831714,0.0,-0.6722642658764788,-0.7459398947944497,0.0,-0.7223616801695639,-1.2474951327185775,-0.7678624241356947,-0.580043286477273,0.7756039376425368,0.7756039376425368,-0.5652717599409088,-0.15604898638264356,1.6327124432516125,-2.5426085252879838,-2.6201304749590313,-1.1919331256947006,-0.0010328826002260754,-0.9352245191663627,0.23917944429532276,-0.3642682204691035,-0.5505224102695356,-0.3728952390424741,-0.23652459448827617,-0.4433197465677342,-0.6350243614561668,-0.3845158292003279,1.3399941748009574,0.6233431196962765,-0.46068661517036447,-2.4923139023885987,2.802297825427927,1.5720657018634636,1.59769548954036,-0.6248644829884041,-1.7303828944634674,-1.0985056070230839,-0.6195707474577807,-0.41546536953476415,-0.44149643574872655,0.20698763626629918,0.11599168939274329,0.022778060627536106,0.1403932634836072,-0.6672381332320275,-0.36192782816011604,0.03177237694270017,0.3619278281601149,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.9709363697885011
4:2FTSA,0.2416610222558144,-0.3338938136725335,-0.3469697978206975,-0.08886969072071876,0.5567362017269468,0.6974858324629158,0.8790039480302763,0.0,0.0,0.23252060221042486,-0.2946104369006612,2.9901823674308687,-0.1767766952966367,0.0,0.4423258684646914,1.6329931618554523,-0.6457532216908234,-0.6563154045867057,3.4774060644696454,0.24070089367431866,-1.3626031376821406,-1.5850010286651441,1.1536846931568836,1.197342189427931,0.0,-0.20454928772673853,-0.8197289131644043,0.0,-0.5004069739722119,0.10669366266672042,1.1628063636920387,-0.12615429426486405,-0.04593183196113079,-0.04593183196113079,-0.22334928113724098,0.3995704477908497,-0.16122907336077336,2.800419376805882,2.0023512994101154,2.5402214773110092,-0.3646075578811543,-2.782440408805677,-0.4526763624318331,-0.09725686383915218,-0.3731232927382887,0.3057801153084377,-0.48507456505642915,0.05104115836659647,-0.969781612703028,0.06845757793804265,-0.6370173238210426,-0.34979646847011514,0.07678468034339567,1.0493973445293665,-1.028800584143273,-0.7543727790428141,-0.25321372333538267,0.12111990892722674,-1.4919695860757318,-0.04305322031385092,0.14297426797085463,0.705728525752861,-0.5611531054155245,2.3167580501206553,0.574776730122896,-0.6699245322196841,1.3047041349002622,-0.6148120189503855,-1.7210556936904993,2.62114161005344,1.721055693690498,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.6980910401159227
PFBS,0.2416610222558144,1.447227644612475,-0.3469697978206975,-0.08886969072071876,0.5567362017269468,-1.4337208778404378,-0.513895465415394,0.0,0.0,-0.6494540958291176,-0.600338248778706,-0.41831566798255687,-1.1490485194281395,0.0,0.4423258684646914,1.6329931618554523,-0.6457532216908234,-0.6563154045867057,0.004124119231191675,1.5512423702956222,1.8650560586654155,-1.5850010286651441,1.1536846931568836,1.197342189427931,0.0,-0.45640962823547726,-1.0410959682742684,0.0,-0.5004069739722119,-0.7960988675901448,1.1628063636920387,-0.2956790985851614,0.08989890904115456,0.08989890904115456,0.6226953707979023,-0.25086412073102055,-1.9110727362557371,1.0976454615362627,1.7820697668984802,-0.38986019347144624,0.47615887870599616,0.33597781348864947,0.9502534678760113,0.2765590354427797,-0.7216419130209161,0.057484253960543165,-0.7652198708662965,0.10400839818098905,-1.0492441925444547,1.006795928619798,-0.24181317107721084,0.3257243977112908,-0.2963098679702814,1.560884169875015,-1.4807841043735843,0.02495206745361399,-2.0586358912119445,-0.5260356284428355,1.3732757270502292,1.6245959115891813,-0.6051580423523125,-0.048601746737500916,-0.8195732417595945,-0.31867496230074427,-0.42734136861245864,-0.6305416373526291,0.4814453032741749,-0.7317204271045695,-0.5967273265241688,0.3046991388504167,0.5967273265241676,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.6782112470097124
8:2FTSA,0.2416610222558144,-0.3338938136725335,-0.3469697978206975,-0.08886969072071876,0.5567362017269468,0.6974858324629158,0.8790039480302763,0.0,0.0,1.9964699982895098,1.5397564343676078,2.9901823674308687,1.7677669529663689,0.0,0.4423258684646914,1.6329931618554523,1.3137737958537439,1.308166078529965,1.4926735251839856,-0.8077322876227242,-0.5018940186561258,-1.5850010286651441,1.1536846931568836,1.197342189427931,0.0,1.5915157358726582,1.1725745828243697,0.0,1.275230675606605,1.9122787231804508,1.1628063636920387,1.744087095333255,-1.6881992475291654,-1.6881992475291654,-0.46966282865417247,1.8182928077009302,-0.17402503927526491,1.6190668840122735,1.201272357313239,1.4080424313759023,-0.35324584927862646,-2.7811162397091613,-0.4334581455783004,-0.5333754130014061,-1.0105041928948055,-0.32323606677289524,-1.9742680327825655,-0.47863123977732924,-1.5665963081077858,-0.40077511021931417,0.07611365924491374,-0.14172464049018826,-0.03813473749161887,-0.5907633821383228,0.5423802242763741,-0.17158818988649366,-0.2664463182442351,1.875466059080006,-1.4414343665306824,-0.022450646694539188,1.930609344274852,2.068581665631844,0.5342573779854476,1.6715032581653482,-0.4886671676656008,0.02899106771743968,-0.009636334082737914,1.2082284707039197,-0.5052909834112441,2.8784547128131184,0.5052909834112432,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.6719597397436083
HFPO-DA,0.22252759199083794,-1.2111625916338067,3.6067606331471964,2.9660259278039875,-0.7059644619836555,0.6974858324629158,-0.513895465415394,0.0,0.0,-0.20846674680934638,-0.14174653096163875,-0.41831566798255687,-0.1767766952966367,0.0,0.4423258684646914,-0.6123724356957946,-0.15587146730468157,-0.165195033807538,-0.4920590141016739,0.24070089367431866,0.07191205926003537,0.4423258684646913,-0.10120613229418204,-0.6319305999758519,0.0,-0.18748922901135126,-0.08183872946485836,0.0,-0.056497561577507675,-0.3447026024617122,-0.07130741048804166,-0.3175532668845546,0.3008909434195605,0.3008909434195605,-0.36456959494305435,-0.1086572059441111,-0.19023842853588574,-0.30184633904256336,-0.1037838992917205,-0.4294694011340922,0.7488398851666954,0.2088575802231483,0.09504281789383179,0.05404957158448697,1.0005424403576528,-0.050110619290211086,0.7450371536876497,0.015729665157001627,0.7767044506202428,0.4980582686116182,0.08929043345271769,0.28629526135892935,6.128026674037126,0.45464522203442775,-0.4907249648214776,0.20397460620471253,-0.28326274094090176,-0.21971173976913738,0.17104003087684927,0.043791865433995464,-0.16539851447013607,-0.5854027047016345,0.39800731093568587,-0.5465276568884148,0.0067553472170734435,0.45631301746105213,-0.5942712793244022,0.09449321364757728,0.7782043513961018,-0.9237835629172694,-0.7782043513961038,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.03987855429009105
PFOA,0.2416610222558144,1.447227644612475,-0.3469697978206975,-0.08886969072071876,-1.021639627911306,-1.4337208778404378,0.8790039480302763,0.0,0.0,0.5265121682236057,0.6225729987334733,-0.41831566798255687,0.7954951288348661,0.0,-0.7161466441809289,-0.6123724356957946,0.8238920414676021,0.8170457077507972,-0.7401505837452054,-1.0698405829469848,0.25122646049163744,0.4423258684646913,0.21251657595092055,-0.6319305999758519,0.0,0.5669245253396026,0.8774185093445516,0.0,0.6093665570145486,0.558089927795153,-0.7678624241356947,0.4863224181181457,-0.3903347670295789,-0.3903347670295789,-0.27211274869772417,0.4740312071092683,0.2669508259495226,-0.6660492547323287,-0.599606964383354,-0.43275898279318925,0.6238610905388736,0.35054367355032134,0.4890162633912407,-0.1595595137194741,-0.25067080453087903,-0.16598202125256192,-0.28918348655780013,-0.2226229140077651,-0.31210196252611366,-0.2069339943210665,0.5629607905016667,0.24069047714415176,-0.24934508305597183,-1.1007445059080332,1.101978868371045,0.5116028350848812,0.18842413174756928,0.4995968894237796,0.38469390488413113,-0.1193153343471914,0.5357265028706525,-0.41939190628009104,1.2282817847501002,-0.8219034652564067,-0.15579258392861442,0.6049574426570385,-0.9181132104576764,0.7848008299204848,0.9588193501376819,-0.7382932922385691,-0.9588193501376832,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.46691030141539985
PFBA,0.2416610222558144,-0.1743903994977567,-0.3469697978206975,-0.08886969072071876,0.5567362017269468,0.6974858324629158,-0.3746055240708269,0.0,0.0,-1.2374372278554793,-1.2117938725347956,-0.41831566798255687,-1.1490485194281395,0.0,-0.7161466441809289,-0.6123724356957946,-1.1356349760769653,-1.1474357753658733,0.004124119231191675,0.24070089367431866,-0.28671673889962185,0.4423258684646913,-0.7286515412550425,-0.6319305999758519,0.0,-1.2291404982597944,-1.1148849866442228,0.0,-1.166271092564268,-1.2474951327185775,-0.7678624241356947,-1.2253312513093726,1.251939511886239,1.251939511886239,1.039092061473099,-0.9249682471970836,0.40134186741978917,-0.4819206875934087,-0.5461969911940906,-0.1570251262238299,-2.5346939009642084,0.34789533535729034,-0.39502171187123647,0.3922639566490922,1.8200321691303178,0.9596258835245602,0.9872680572074594,0.6425086696273138,1.316035577629075,0.5296876512188692,0.052732315537833155,0.27916951382537103,-0.2705973041624471,0.5476975794273067,-0.5768170639129647,0.1736390447456959,0.32736637829052045,-1.2625814035429017,-1.6809317824215064,-0.7457965305837126,-1.273622931371176,0.23778703329448014,-2.0946135570295317,1.9914938333301524,-0.5670924803652957,-2.203804893288445,1.2100459678452165,-1.4603886148030687,-1.4896427265528511,0.3690274145403363,1.48964272655285,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.5502637316301188
PFHxA,0.2416610222558144,1.447227644612475,-0.3469697978206975,-0.08886969072071876,0.5567362017269468,-1.4337208778404378,-0.513895465415394,0.0,0.0,-0.3554625298159368,-0.2946104369006612,-0.41831566798255687,-0.1767766952966367,0.0,-0.7161466441809289,-0.6123724356957946,-0.15587146730468157,-0.165195033807538,-0.4920590141016739,-0.6329934258206056,0.07191205926003537,0.4423258684646913,-0.10120613229418204,-0.6319305999758519,0.0,-0.331152881351452,-0.08183872946485836,0.0,-0.27845226777485976,-0.3447026024617122,-0.7678624241356947,-0.3995813980072791,0.4307989347112392,0.4307989347112392,-0.3162225219157615,-0.22832066221462327,0.26543315866210904,-0.6236538924922841,-0.5697931251376412,-0.3936105569707378,0.6124993819363458,0.34921950445380584,0.4890162633912407,0.17865487134513114,0.2736770295880292,0.12369648365331523,0.2690007693791533,0.10400839818098905,0.19510599390852454,0.08586008965367836,0.3453954058374768,0.2471036499243548,-0.25288711990705093,-0.423028226578991,0.3701960260933998,0.35095253778079366,0.18704573644456396,-0.3786401836508126,0.3422612596460259,-0.1296212771056876,-0.3581911521816057,-0.8102415271867335,0.36451697387631127,-0.814059375881798,0.428561075449927,0.37781802744160825,-0.40441022394895465,-0.13165148837567264,0.6111354775601422,-0.850711638104448,-0.6111354775601431,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.7086142271887634
PFPrA,0.2416610222558144,1.447227644612475,-0.3469697978206975,-0.08886969072071876,0.5567362017269468,-1.4337208778404378,-0.513895465415394,0.0,0.0,-1.6784245768752506,-1.670385590351863,-0.41831566798255687,-1.6351844314938908,0.0,-0.7161466441809289,-0.6123724356957946,-1.625516730463107,-1.6385561461450409,0.5003072525640573,1.114395213169243,-0.6453455370592791,0.4423258684646913,-1.356096950215903,-0.6319305999758519,0.0,-1.6781792016053216,-1.5576190968639503,0.0,-1.6101805049589724,-1.6988913978470102,-0.7678624241356947,-1.6081291965487536,1.6625000432968027,1.6625000432968027,-0.39133103426790333,-1.2622360677463218,0.09767481246431217,-0.35282450100806567,-0.29402520579223507,-0.2620373076032682,0.601137673333818,0.4962022741670416,-0.0010482663738288604,1.2467002978649366,2.0555177233753366,1.4396645487971564,1.4590917301503936,1.3222549139120183,1.6305045106185507,0.8104143000623326,-0.19118661754196453,0.2642054440048969,-0.26233255150992896,1.2511613557048653,-1.2225078070991229,0.004016257432602902,0.013919286387076986,-1.6973882890017322,0.0487617387575636,-0.14676215276207363,-1.7050507376946031,-1.3173836063132274,-1.0257888154803223,-0.1464911666131807,1.8116200274018606,-0.1768905698966769,0.9488367044680174,-1.5261495943897971,-0.48271410856854635,-0.9724981794591497,0.48271410856854596,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.4418832505016628
PFPeA,0.2416610222558144,1.447227644612475,-0.3469697978206975,-0.08886969072071876,0.5567362017269468,-1.4337208778404378,-0.513895465415394,0.0,0.0,-0.7964498788357081,-0.7532021547177284,-0.41831566798255687,-0.6629126073623881,0.0,-0.7161466441809289,-0.6123724356957946,-0.6457532216908234,-0.6563154045867057,-0.2935857619593671,-0.28351569697420265,-0.07153945914311795,0.4423258684646913,-0.35218429437265697,-0.6319305999758519,0.0,-0.7801017949142668,-0.5983618580545407,0.0,-0.7223616801695639,-0.7960988675901448,-0.7678624241356947,-0.8206591377705983,0.8413658322006146,0.8413658322006146,-0.3877970744473528,-0.576870725988007,0.25938653705749354,-0.5781825526547344,-0.5354299212749698,-0.35493493338430293,0.601137673333818,0.36113702632244676,0.4890162633912407,0.4189650923120872,0.680282086584428,0.3388862301548237,0.6123367456724494,0.35118885064815447,0.5501515634127712,0.2714445394094724,0.20907028320636306,0.25221043565673856,-0.25570763073291014,0.003988740356618592,-0.06026446936403891,0.2573822848297417,0.1807051180507386,-0.8169573021116454,0.31825844196043807,-0.16534171661017794,-0.8052724594894967,-0.9848531153444972,-0.09017028631604465,-0.769927322277269,0.7770690661547525,0.21769846433663212,-0.05221709261792332,-0.5923436842582536,0.3571456355797965,-0.8981771619144856,-0.35714563557979734,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0628663056013186
HFPO-TrA,0.2416610222558144,-0.49339722784731077,-0.3469697978206975,-0.08886969072071876,0.5567362017269468,0.6974858324629158,0.04326429996287415,0.0,0.0,1.2614910832565578,1.3868925284285853,-0.41831566798255687,1.2816310409006175,0.0,1.6007983811103117,-0.6123724356957946,1.3137737958537439,1.308166078529965,-0.8228477736263825,-0.050530547904711454,0.3109979275688378,0.4423258684646913,0.3170908120326211,-0.6319305999758519,0.0,1.303200743582619,1.4677306563041883,0.0,1.4971853818039569,1.0094861929235857,0.6328188533079551,1.126141840875397,-1.0607193236584622,-1.0607193236584622,-0.8881932716263927,1.021694126512268,-0.17840970832217856,-0.288996384651342,-0.10137727819958053,-0.40838963364502495,0.7602015937692232,0.09233069972977215,0.2103521190150251,-1.2721068330109384,0.5327111392575494,-2.3013264288444555,0.4206583785393824,-1.9264024613707267,0.394607790106149,0.3232709976574956,0.17380012066517395,0.25529825958794766,-0.2574130558834299,0.11902434075817078,-0.16787959322839857,0.23516469052172953,-0.27085718321385255,1.254140266330695,0.19958819512486947,0.002568094400010614,1.2462349852894168,0.7541444072107503,0.9767012696913516,0.2074944851181968,-1.058405338702974,0.7042547743940394,-1.1734333175132095,1.5032395319054928,1.1315324426843172,-0.615257658152024,-1.1315324426843179,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.5669344176730625
PFOA,0.2416610222558144,1.447227644612475,-0.3469697978206975,-0.08886969072071876,0.5567362017269468,-1.4337208778404378,-0.513895465415394,0.0,0.0,0.5265121682236057,0.6225729987334733,-0.41831566798255687,0.7954951288348661,0.0,-0.7161466441809289,-0.6123724356957946,0.8238920414676021,0.8170457077507972,-0.7401505837452054,-1.0698405829469848,0.25122646049163744,0.4423258684646913,0.21251657595092055,-0.6319305999758519,0.0,0.5669245253396026,0.8774185093445516,0.0,0.6093665570145486,0.558089927795153,-0.7678624241356947,0.4863224181181457,-0.3903347670295789,-0.3903347670295789,-0.27211274869772417,0.4740312071092683,0.2669508259495226,-0.6660492547323287,-0.599606964383354,-0.43275898279318925,0.6238610905388736,0.35054367355032134,0.4890162633912407,-0.1595595137194741,-0.25067080453087903,-0.16598202125256192,-0.28918348655780013,-0.2226229140077651,-0.31210196252611366,-0.2069339943210665,0.5629607905016667,0.24069047714415176,-0.24934508305597183,-1.1007445059080332,1.101978868371045,0.5116028350848812,0.18842413174756928,0.4995968894237796,0.38469390488413113,-0.1193153343471914,0.5357265028706525,-0.41939190628009104,1.2282817847501002,-0.8219034652564067,-0.15579258392861442,0.6049574426570385,-0.9181132104576764,0.7848008299204848,0.9588193501376819,-0.7382932922385691,-0.9588193501376832,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.125140215685731
6:2FTSA,0.2416610222558144,-0.06805479004790534,-0.3469697978206975,-0.08886969072071876,0.5567362017269468,0.6974858324629158,0.8790039480302763,0.0,0.0,1.1144953002499673,0.6225729987334733,2.9901823674308687,0.7954951288348661,0.0,0.4423258684646914,1.6329931618554523,0.33401028708146024,0.3259253369716296,2.2369482281603825,-0.4145698446363331,-0.8246599382908812,-1.5850010286651441,1.1536846931568836,1.197342189427931,0.0,0.6935281189643167,0.1395283256450053,0.0,0.38741185081719653,1.0094861929235857,1.1628063636920387,0.7870922322348022,-0.867065537155206,-0.867065537155206,-0.43037934854881554,1.1081317769971561,-0.17296694729319315,2.1818590456218265,1.5856237326810811,1.9436312016217967,-0.35324584927862646,-2.7811162397091613,-0.3661943865909388,-0.3553678419147719,-0.7593196017001188,-0.017004504443825195,-1.4561045348184503,-0.2226229140077651,-1.3265178753953903,-0.19994758450822053,-0.23022157271395477,-0.23150905941303396,0.011453778423490435,0.11285096429682925,-0.16787959322839857,-0.43649027586663935,-0.26534360200183066,0.9980562328079002,-1.4520721714047453,-0.0441101207006509,1.036809180361558,1.3396860629639773,0.03818544917550001,1.938190229072235,-0.0044075738418384745,-0.22358197979024053,0.5278545273064295,0.29268949934646704,-1.0132706673719354,2.763538181483553,1.0132706673719343,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.687796891484405
PFPeS,0.2416610222558144,0.09144862412687146,-0.3469697978206975,-0.08886969072071876,0.5567362017269468,0.6974858324629158,1.7147435960976785,0.0,0.0,-0.20846674680934638,-0.14174653096163875,-0.41831566798255687,-0.6629126073623881,0.0,0.4423258684646914,1.6329931618554523,-0.15587146730468157,-0.165195033807538,-0.2935857619593671,0.7649174843228399,1.6498787789089124,-1.5850010286651441,1.1536846931568836,1.197342189427931,0.0,-0.007370924889949929,-0.524572839684586,0.0,-0.056497561577507675,-0.3447026024617122,1.1628063636920387,0.15274135155239932,-0.3206694060101149,-0.3206694060101149,0.8147352350146155,0.1312485746199387,-1.3863686630759589,0.6113184345969658,1.1662833454493766,-0.4585767896390011,0.45343546150093733,0.35848868812941537,0.940644359449245,0.28545941399711167,-1.2412800360549237,0.41337498855919225,-1.466636313232355,0.3600167239505532,-1.4702267963852043,0.4804017056300614,0.16181222834078096,0.32156771165004716,-0.29401410334458145,0.3234986147703545,-0.3615868161842454,0.2842997548567568,-1.5172022161913967,-0.07845771121263674,1.2302808181140932,1.5543772191508387,-0.09346280141168348,0.7585604494664451,-0.9594464729492607,0.2158212876850892,-1.0438430252154387,-0.7036606375820477,0.08415850115551939,-0.23358100673510143,-0.2795222349842701,0.459586637598961,0.2795222349842693,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.668208835383946
PFOA,0.2416610222558144,-1.2111625916338067,-0.37625668990194117,-0.08886969072071876,-2.600015457549559,0.6974858324629158,-0.7054191347641736,0.0,0.0,0.5265121682236057,0.6225729987334733,-0.41831566798255687,0.7954951288348661,0.0,-0.7161466441809289,-0.6123724356957946,0.8238920414676021,0.8170457077507972,-0.7401505837452054,-1.0698405829469848,0.25122646049163744,0.4423258684646913,0.21251657595092055,-0.6319305999758519,0.0,0.5669245253396026,0.8774185093445516,0.0,0.6093665570145486,0.558089927795153,-0.7678624241356947,0.4863224181181457,-0.3903347670295789,-0.3903347670295789,-0.27211274869772417,0.4740312071092683,0.2669508259495226,-0.6660492547323287,-0.599606964383354,-0.43275898279318925,0.6238610905388736,0.35054367355032134,0.4890162633912407,-0.1595595137194741,-0.25067080453087903,-0.16598202125256192,-0.28918348655780013,-0.2226229140077651,-0.31210196252611366,-0.2069339943210665,0.5629607905016667,0.24069047714415176,-0.24934508305597183,-1.1007445059080332,1.101978868371045,0.5116028350848812,0.18842413174756928,0.4995968894237796,0.38469390488413113,-0.1193153343471914,0.5357265028706525,-0.41939190628009104,1.2282817847501002,-0.8219034652564067,-0.15579258392861442,0.6049574426570385,-0.9181132104576764,0.7848008299204848,0.9588193501376819,-0.7382932922385691,-0.9588193501376832,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.6652914653264309
PFNA,0.2416610222558144,1.447227644612475,-0.3469697978206975,-0.08886969072071876,0.5567362017269468,-1.4337208778404378,-0.513895465415394,0.0,0.0,0.9674995172433769,1.0811647165505405,-0.41831566798255687,1.2816310409006175,0.0,-0.7161466441809289,-0.6123724356957946,1.3137737958537439,1.308166078529965,-0.8228477736263825,-1.2154563037364998,0.3109979275688378,0.4423258684646913,0.3170908120326211,-0.6319305999758519,0.0,1.01596322868513,1.3939416379342333,0.0,1.0532759694092528,1.0094861929235857,-0.7678624241356947,0.9511484944802513,-0.8009016248065012,-0.8009016248065012,-0.3705738746625846,0.8270647353823535,0.2656282109719317,-0.6752118309069387,-0.6051599289284905,-0.44245743882955035,0.6238610905388736,0.35054367355032134,0.4890162633912407,-0.28416481348011813,-0.42650001836715934,-0.2570238370801233,-0.5061381218842388,-0.3373852669389491,-0.4946968268425835,-0.3226543459483966,0.6527213726991877,0.24045295222636595,-0.2492138965059316,-1.3744810524133002,1.424824239964124,0.5838100165859215,0.18704573644456396,0.9379927309312517,0.4042868894451736,-0.11046903155019917,0.9824322857914864,-0.21013080971276918,1.6447569388739252,-0.8095218718743321,-0.3917749879402409,0.6900008621402342,-1.1119363422066006,1.2460410339662884,1.0931517554517312,-0.6933259538922176,-1.0931517554517325,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.4043742069050393
6:2H-PFESA,0.2416610222558144,0.09144862412687146,-0.3469697978206975,-0.08886969072071876,0.5567362017269468,0.6974858324629158,1.7147435960976785,0.0,0.0,1.2614910832565578,1.234028622489563,0.43380884087079963,0.7954951288348661,0.0,1.6007983811103117,1.6329931618554523,1.068832918660673,1.062605893140381,0.004124119231191675,0.24070089367431866,0.7891696598828968,-1.5850010286651441,1.1536846931568836,1.197342189427931,0.0,1.3217872286041195,0.8036294909745966,0.0,1.275230675606605,1.9122787231804508,1.8593613773396918,1.454254365366295,-1.510907557823688,-1.510907557823688,4.765980629906534,1.301308788446743,-1.6478028850298858,1.385423299837713,1.836819315279235,0.08099874522419301,-0.603203438534267,0.3386261516816808,-0.5487674466994937,-0.3642682204691035,-1.641605478271455,0.18163218463449057,-1.803653222477308,0.24525437101936934,-1.669728592582829,0.018028401652587716,0.15775021523912713,0.1029260248286746,-0.17325688403278844,-0.2184033824092112,0.15496577836468045,0.09288663466465141,-1.7870920165198674,1.3444577189464417,0.7164590327957022,1.2151773782722444,1.4470455761299557,1.8447994086285833,0.08043412216430566,1.1224049341129354,-0.7111279660393486,-0.2713504340035001,0.05468702514788167,0.9663742013349517,-0.2671049538207866,1.9497542666877754,0.2671049538207858,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.6819621513693747
HFPO-TeA,0.2416610222558144,-0.49339722784731077,-0.3469697978206975,-0.08886969072071876,0.5567362017269468,0.6974858324629158,0.4611341239965752,0.0,0.0,2.731448913322462,2.9155315878188097,-0.41831566798255687,2.7400387770978716,0.0,2.7592708937559323,-0.6123724356957946,2.7834190590121697,2.7815271908674677,-0.9882421533887371,-0.1961462634520606,0.4305408617232395,0.4423258684646913,0.5262392841960232,-0.6319305999758519,0.0,2.793980505959302,3.0173000420732348,0.0,3.0508683251854216,2.3636749883088837,1.329373866955608,2.673739248057466,-2.4223377956745136,-2.4223377956745136,-0.922762647819722,2.1576234178513616,0.031234117448709388,-0.17459700398252162,-0.136271121104737,-0.14249246766408005,-2.193842642888336,0.08968236153674079,0.16230657688119476,-1.8773325747054947,0.6002169981411214,-1.779905120013877,-0.04273987167242847,-1.9264024613707267,0.24413609636387268,0.20386690267430282,0.2721800965174237,0.2585048459780492,-0.25918407430896945,-0.1718772037127731,0.11191972881893836,0.3073718720227693,-0.0547247997025951,2.690363383706624,-0.24001175098461888,-1.7925865244751529,2.3372587338504296,1.9213705247841566,1.280542641573289,0.04895940494245248,-1.5951333202463023,0.6390382022017046,-1.3665370060814763,2.471204617544587,1.0942805991938667,0.03614420150415103,-1.0942805991938673,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.6461201763770456
TFA,0.2416610222558144,0.17120033121425962,-0.3469697978206975,-0.08886969072071876,0.5567362017269468,0.6974858324629158,0.04326429996287415,0.0,0.0,-2.119411925895022,-2.1289773081689303,-0.41831566798255687,-2.1213203435596424,0.0,-0.7161466441809289,-0.6123724356957946,-2.115398484849249,-2.1296765169242087,1.4926735251839856,2.861783846916926,-1.3626031376821406,0.4423258684646913,-2.6109877756669686,-0.6319305999758519,0.0,-2.1272179049508493,-2.074142225453633,0.0,-2.0540899173536764,-2.1502876629754426,-0.7678624241356947,-1.9559284725091053,2.0730782640150487,2.0730782640150487,1.3429996611326331,-1.605744921649287,0.4049169357834499,-0.15452198089585903,-0.3242038593796561,0.1567673069459692,-1.9552467622352263,0.6961518077409029,-0.058702916934424185,3.5696991005455136,-0.7075127797662148,3.583285485100647,1.9182772689966419,3.617501972535697,2.354121195131968,0.9677990593008196,-0.477211783992564,0.16634517787735073,-0.20828369289346055,1.87241382593629,-1.7390604016480486,-0.24635893996153502,0.3309502060783346,-2.147026392727904,-1.9873333118753802,-0.4158620278977583,-2.1871777767141194,-1.107700066034255,-1.948805131633136,1.861571577627019,1.9321142457322138,-1.782000487731161,3.091508079500739,-2.295370386166779,-2.8295802484669412,-0.09313689624160953,2.8295802484669403,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.5294253740764391
